budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,release_year,return
0.0,57308,P.R.O.F.S,0.020262,1985-09-18,0.0,P.R.O.F.S,6.6,31.0,,['Comedy'],Madeleine Films,,,1985,0.0
0.0,46830,Poison Ivy,1.086477,1985-02-10,0.0,Poison Ivy,5.4,7.0,,"['Comedy', 'Romance']",NBC Productions,,,1985,0.0
0.0,16217,The Big Steal,1.456094,1990-09-20,0.0,The Big Steal,6.0,5.0,,['Comedy'],Cascade Films,,,1990,0.0
0.0,15029,The Whoopee Boys,0.649646,1986-08-22,0.0,The Whoopee Boys,0.0,0.0,,"['Comedy', 'Romance']",Paramount Pictures,,,1986,0.0
0.0,117510,Preppies,0.001013,1984-04-01,0.0,Preppies,0.0,0.0,,['Comedy'],,,,1984,0.0
0.0,151370,Crash Course,0.710193,1988-01-18,0.0,Crash Course,5.0,1.0,,,NBC,Fries/Schultz Film Group,,1988,0.0
0.0,54803,The Beach Girls,1.726196,1982-03-26,0.0,The Beach Girls,5.2,7.0,,['Comedy'],Crown International Pictures,,,1982,0.0
0.0,210777,Tell Me a Riddle,0.095124,1980-12-15,0.0,Tell Me a Riddle,0.0,0.0,,['Drama'],Filmways Pictures,Godmother Productions,,1980,0.0
0.0,117512,Goin' All the Way!,0.000844,1982-11-11,0.0,Goin' All the Way!,3.5,2.0,,['Comedy'],,,,1982,0.0
0.0,30723,Cavegirl,1.692243,1985-05-01,0.0,Cavegirl,4.8,5.0,,['Comedy'],Crown International Pictures,,,1985,0.0
0.0,85598,Streetwalkin',0.268344,1985-09-20,0.0,Streetwalkin',7.0,2.0,,"['Thriller', 'Drama']",Rodeo,,,1985,0.0
0.0,190913,Screen Test,0.59,1985-08-09,0.0,Screen Test,0.0,0.0,,['Comedy'],,,,1985,0.0
0.0,85948,Liar's Moon,0.036974,1982-09-01,0.0,Liar's Moon,4.8,3.0,,['Drama'],,,,1982,0.0
0.0,58411,Cannibal Girls,1.998366,1973-04-01,0.0,Cannibal Girls,3.8,8.0,,"['Comedy', 'Horror']",Scary Pictures Productions,,,1973,0.0
0.0,251489,Dream Trap,0.000148,1990-01-01,0.0,Dream Trap,0.0,0.0,,,,,,1990,0.0
0.0,38923,High School U.S.A.,1.278839,1983-10-16,0.0,High School U.S.A.,6.0,9.0,,"['TV Movie', 'Romance', 'Comedy']",Hill/Mandelker Films,,,1983,0.0
0.0,93935,Hot Resort,0.147318,1985-01-01,0.0,Hot Resort,3.0,2.0,,,,,,1985,0.0
0.0,38981,Seven Minutes in Heaven,7.636506,1985-05-09,0.0,Seven Minutes in Heaven,6.6,9.0,,"['Comedy', 'Drama', 'Romance']",Warner Bros.,Zoetrope Studios,Fifteen,1985,0.0
0.0,251419,Senior Week,0.104838,1988-08-01,0.0,Senior Week,3.0,2.0,,['Comedy'],,,,1988,0.0
0.0,151141,Malibu Hot Summer,0.222023,1981-01-01,0.0,Malibu Hot Summer,2.7,3.0,,,,,,1981,0.0
0.0,181801,Hot Splash,0.03714,1988-05-19,0.0,Hot Splash,4.0,1.0,,,,,,1988,0.0
0.0,31448,The Invisible Kid,0.563189,1988-01-01,0.0,The Invisible Kid,5.6,7.0,,"['Comedy', 'Science Fiction']",,,,1988,0.0
0.0,51743,Stewardess School,0.373913,1986-08-01,0.0,Stewardess School,4.2,7.0,,['Comedy'],Columbia Pictures Corporation,,,1986,0.0
0.0,134153,Pretty Smart,0.008471,1987-03-13,0.0,Pretty Smart,0.0,0.0,,"['Drama', 'Comedy']",,,,1987,0.0
0.0,29631,Malizia 2,0.177243,1985-01-01,0.0,The Big Bet,5.0,2.0,,,,,,1985,0.0
0.0,90888,Monster High,0.105886,1989-12-20,0.0,Monster High,6.2,3.0,,"['Horror', 'Comedy', 'Science Fiction']",,,,1989,0.0
350000.0,29611,Sole Survivor,0.041923,1983-12-01,0.0,Sole Survivor,7.3,7.0,,"['Horror', 'Thriller']",Grand National Pictures,Moviestore Entertainment,,1983,0.0
0.0,10146,Männer,0.490588,1985-12-19,0.0,Men...,7.1,7.0,,['Comedy'],Olga Film GmbH,ZDF,,1985,0.0
0.0,111149,Rafferty and the Gold Dust Twins,0.101713,1975-02-02,0.0,Rafferty and the Gold Dust Twins,8.0,1.0,,['Comedy'],Gruskoff-Venture-Linson,,,1975,0.0
0.0,156329,The Mad Genius,0.979796,1931-11-07,0.0,The Mad Genius,6.7,3.0,,"['Drama', 'Horror', 'Romance']",Warner Bros.,,,1931,0.0
0.0,36808,Hollywood Hot Tubs,0.035358,1984-07-01,0.0,Hollywood Hot Tubs,4.0,1.0,,['Comedy'],Hollytubs,,,1984,0.0
0.0,40600,Hot Moves,0.78957,1984-10-04,0.0,Hot Moves,5.0,4.0,,['Comedy'],Spectrum Cinema Productions,,,1984,0.0
0.0,119592,Nightmare Weekend,0.054964,1986-01-01,0.0,Nightmare Weekend,1.5,4.0,,"['Horror', 'Science Fiction']",,,,1986,0.0
0.0,24626,Dance 'Til Dawn,0.973018,1988-10-23,0.0,Dance 'Til Dawn,5.5,6.0,,"['Comedy', 'Family']",Konigsberg/Sanitsky Company,,,1988,0.0
0.0,27886,Slaughter High,2.056449,1986-01-01,0.0,Slaughter High,6.4,26.0,,['Horror'],Spectacular Trading International,,,1986,0.0
0.0,104043,Old Enough,0.33517,1984-08-24,0.0,Old Enough,6.1,4.0,,['Drama'],Silver Films,,,1984,0.0
0.0,79054,The Revenge of the Teenage Vixens from Outer Space,0.007449,1985-01-01,0.0,The Revenge of the Teenage Vixens from Outer Space,0.0,0.0,,"['Comedy', 'Science Fiction']",,,,1985,0.0
0.0,84997,They're Playing with Fire,1.746702,1984-04-01,0.0,They're Playing with Fire,4.3,5.0,,"['Crime', 'Horror', 'Thriller']",Hickmar Productions,,,1984,0.0
0.0,117514,Beach Balls,0.79402,1988-05-01,0.0,Beach Balls,4.0,4.0,,['Comedy'],,,,1988,0.0
0.0,93922,Getting Lucky,0.245105,1989-12-31,0.0,Getting Lucky,7.0,3.0,,"['Comedy', 'Family']",Vista Street Entertainment,,,1989,0.0
0.0,129332,Party Camp,0.066034,1987-06-19,0.0,Party Camp,3.0,1.0,,,Alimar Productions,Thunder Pictures,,1987,0.0
0.0,30411,Surf II,1.770573,1984-01-01,0.0,Surf II,6.3,3.0,,['Comedy'],Surf's Up,,,1984,0.0
0.0,29819,Summer Camp,0.45402,1979-06-01,0.0,Summer Camp,2.5,2.0,,['Comedy'],,,,1979,0.0
0.0,38967,Nobody's Perfect,0.444066,1990-02-02,0.0,Nobody's Perfect,7.3,3.0,,['Comedy'],Panorama,,,1990,0.0
0.0,31086,Gorp,1.052336,1980-05-01,0.0,Gorp,3.9,5.0,,['Comedy'],American International Pictures (AIP),,,1980,0.0
0.0,93937,Dangerous Curves,0.063798,1989-07-07,0.0,Dangerous Curves,4.3,2.0,,['Comedy'],,,,1989,0.0
0.0,84771,Lovelines,1.3e-05,1984-11-02,0.0,Lovelines,0.0,0.0,,['Comedy'],TriStar Pictures,,,1984,0.0
0.0,89931,Oddballs,0.17695,1984-04-06,0.0,Oddballs,3.5,3.0,,['Comedy'],Manfred Guthe,,,1984,0.0
0.0,38916,Modern Girls,6.060204,1986-11-07,0.0,Modern Girls,5.7,11.0,,"['Comedy', 'Romance']",Atlantic Releasing Corporation,,,1986,0.0
0.0,30296,The Malibu Bikini Shop,1.014423,1986-11-01,0.0,The Malibu Bikini Shop,4.6,5.0,,['Comedy'],Romax Productions,,,1986,0.0
0.0,93215,The First Turn-On!,0.264189,1983-11-04,0.0,The First Turn-On!,4.2,6.0,,['Comedy'],,,,1983,0.0
0.0,56379,Casotto,1.355624,1977-10-27,0.0,Beach House,7.0,13.0,,['Comedy'],Parva Cinematografica,,,1977,0.0
0.0,248559,Let's Do It!,0.078925,1982-07-09,0.0,Let's Do It!,0.0,0.0,,['Comedy'],,,,1982,0.0
0.0,47946,Body Rock,0.108463,1984-09-28,0.0,Body Rock,2.2,3.0,,"['Music', 'Drama']",,,,1984,0.0
0.0,43030,Cash McCall,0.362876,1960-01-27,0.0,Cash McCall,7.5,2.0,,"['Comedy', 'Drama', 'Romance']",Warner Bros.,,,1960,0.0
0.0,31344,La 317ème section,1.25921,1965-03-31,0.0,The 317th Platoon,5.7,10.0,,"['War', 'History', 'Foreign']",Rome Paris Films,Producciones Benito Perojo,,1965,0.0
0.0,44672,Breaking All the Rules,0.120896,1985-04-01,0.0,Breaking All the Rules,6.0,2.0,,"['Romance', 'Comedy']",Téléfilm Canada,CTV Television Network,Filmline Productions,1985,0.0
0.0,84777,Gimme an 'F',0.005645,1984-11-16,0.0,Gimme an 'F',4.3,3.0,,['Comedy'],,,,1984,0.0
0.0,202337,Welcome to 18,1.17002,1986-04-18,0.0,Welcome to 18,0.0,0.0,,"['Comedy', 'Drama']",Summer Release,Green Griffin,,1986,0.0
0.0,52894,Thunder Alley,0.071829,1985-08-01,0.0,Thunder Alley,4.8,2.0,,['Drama'],Cannon Films,Golan-Globus Productions,,1985,0.0
0.0,81894,Getting It On,7.4e-05,1983-08-01,0.0,Getting It On,0.0,0.0,,['Comedy'],,,,1983,0.0
0.0,98308,Teen Vamp,0.060535,1988-01-01,0.0,Teen Vamp,3.5,2.0,,"['Comedy', 'Horror']",,,,1988,0.0
0.0,30643,The Princess Academy,0.077598,1987-04-01,0.0,The Princess Academy,7.0,1.0,,['Comedy'],Jadran Film,Sofracima,Cloverleaf,1987,0.0
0.0,54118,Night School,0.262326,1981-01-07,0.0,Night School,5.6,10.0,,"['Horror', 'Mystery', 'Thriller']",Paramount Pictures,Lorimar Film Entertainment,Resource Films,1981,0.0
0.0,72178,One Night Only,0.004425,1986-01-06,0.0,One Night Only,10.0,1.0,,['Comedy'],,,,1986,0.0
978000.0,37935,One Dark Night,1.301316,1983-02-01,0.0,One Dark Night,5.9,21.0,,['Horror'],,,,1983,0.0
0.0,107287,Ana y los lobos,0.019442,1973-06-04,0.0,Anna and the Wolves,8.0,4.0,,['Drama'],Elías Querejeta P.C.,,,1973,0.0
0.0,116521,Sex Appeal,0.055846,1986-05-01,0.0,Sex Appeal,3.0,1.0,,['Comedy'],,,,1986,0.0
0.0,77850,School Spirit,1.070452,1985-10-30,0.0,School Spirit,4.0,4.0,,['Comedy'],New Horizons,Roger Corman Productions,Chroma III Productions,1985,0.0
0.0,105246,Basic Training,0.439659,1985-11-01,0.0,Basic Training,6.5,2.0,,['Comedy'],Playboy Entertainment Group,Entertainment Events,,1985,0.0
0.0,71697,Ghost Chase,0.00222,1987-06-25,0.0,Ghost Chase,5.6,4.0,,"['Horror', 'Fantasy', 'Science Fiction', 'Family']",Centropolis Film Productions,,,1987,0.0
0.0,89909,Under the Boardwalk,0.114609,1989-04-14,147542.0,Under the Boardwalk,0.5,2.0,,"['Comedy', 'Romance']",,,,1989,0.0
0.0,260672,The First Time,0.014473,1983-07-13,0.0,The First Time,5.0,1.0,,['Comedy'],,,,1983,0.0
0.0,200114,The Vals,0.292774,1982-11-01,0.0,The Vals,0.0,0.0,,,,,,1982,0.0
8500000.0,8490,Borderline,0.603112,1980-10-31,0.0,Borderline,5.5,6.0,,"['Crime', 'Drama', 'Action']",Incorporated Television Company (ITC),Lord Grade,,1980,0.0
0.0,37582,Sleeping Dogs,0.756689,1977-10-06,0.0,Sleeping Dogs,5.7,5.0,,"['Action', 'Thriller']",New Zealand Film Commission,Aardvark Films,Broadbank Investments,1977,0.0
0.0,322460,Crooks and Coronets,0.279551,1969-04-02,0.0,Crooks and Coronets,10.0,1.0,,['Comedy'],Herman Cohen Productions,,,1969,0.0
0.0,208333,The Naked Ape,0.061539,1973-08-01,0.0,The Naked Ape,5.0,1.0,,"['Animation', 'Comedy', 'War']",Universal Pictures,Playboy Enterprises,Jennings Lang,1973,0.0
0.0,74087,Passi di danza su una lama di rasoio,0.786509,1973-01-05,0.0,Death Carries a Cane,6.3,6.0,,"['Horror', 'Mystery', 'Thriller']",Balcázar Producciones Cinematográficas,Società Europea Films Internazionali Cinematografica (SEFI),,1973,0.0
0.0,26574,Dudes,0.508078,1987-08-01,0.0,Dudes,6.2,3.0,,"['Adventure', 'Comedy']",Vista Organization,,,1987,0.0
0.0,26569,Hu bao long she ying,0.62682,1977-03-20,0.0,The 7 Grandmasters,6.7,9.0,,"['Action', 'Foreign']",Hong Hwa Motion Picture Company,,,1977,0.0
0.0,103199,Tizoc,0.693274,1956-06-15,0.0,Tizoc,4.8,3.0,,"['Drama', 'Romance']",Producciones Matouk,,,1956,0.0
0.0,127475,The Revengers,2.252723,1972-06-21,0.0,The Revengers,6.2,5.0,,"['Action', 'Western', 'Crime']",Cinema Center Films,Estudios Churubusco Azteca S.A.,,1972,0.0
0.0,100351,Sylvia,0.015735,1965-02-10,0.0,Sylvia,0.0,0.0,,"['Drama', 'Thriller', 'Romance']",Paramount Pictures,Martin Poll Productions,,1965,0.0
0.0,90509,"Exhausted: John C. Holmes, the Real Story",0.691244,1981-06-06,0.0,"Exhausted: John C. Holmes, the Real Story",7.0,3.0,,['Documentary'],Annazan,,,1981,0.0
0.0,195385,Troppo rischio per un uomo solo,0.121877,1973-11-20,0.0,The Magnificent Dare Devil,0.0,0.0,,,Cinecompany,,,1973,0.0
0.0,92233,Le foto proibite di una signora per bene,0.338166,1970-11-19,0.0,Forbidden Photos of a Lady Above Suspicion,7.2,9.0,,['Mystery'],Produzioni Cinematografiche Mediterranee (PCM),Trébol Films C.C.,,1970,0.0
0.0,77029,La morte cammina con i tacchi alti,1.264036,1971-11-19,0.0,Death Walks on High Heels,6.7,9.0,,"['Mystery', 'Thriller']",Atlántida Films,Cinecompany,,1971,0.0
0.0,91255,La morte accarezza a mezzanotte,0.816987,1972-11-17,0.0,Death Walks at Midnight,6.4,8.0,,"['Mystery', 'Thriller', 'Horror']",C.B. Films S.A.,Cinecompany,,1972,0.0
0.0,92389,Badge 373,0.089257,1973-07-25,0.0,Badge 373,5.5,2.0,,"['Thriller', 'Crime', 'Drama']",Paramount Pictures,,,1973,0.0
0.0,72002,The Last Mile,0.522024,1959-02-18,0.0,The Last Mile,5.4,5.0,,"['Drama', 'Thriller', 'Crime']",,,,1959,0.0
0.0,167101,Born Reckless,0.03734,1958-11-02,0.0,Born Reckless,1.0,1.0,,"['Western', 'Drama', 'Romance']",Aubrey Schenck Productions,,,1958,0.0
0.0,3164,Frankenstein 1970,0.867198,1958-07-20,0.0,Frankenstein 1970,4.3,7.0,,"['Horror', 'Science Fiction']",Aubrey Schenck Productions,,,1958,0.0
0.0,30034,Shield for Murder,0.637993,1954-08-27,0.0,Shield for Murder,7.0,10.0,,['Crime'],Camden Productions Inc.,,,1954,0.0
0.0,52681,"September 30, 1955",0.000463,1978-01-06,0.0,"September 30, 1955",0.0,0.0,,['Drama'],Universal Pictures,,,1978,0.0
0.0,44409,"Number, Please?",0.176743,1920-12-26,0.0,"Number, Please?",7.4,5.0,,['Comedy'],,,,1920,0.0
0.0,43789,Andy Hardy's Private Secretary,0.085842,1941-02-21,0.0,Andy Hardy's Private Secretary,5.5,2.0,,"['Comedy', 'Romance']",Metro-Goldwyn-Mayer,,,1941,0.0
0.0,281180,First to Fight,0.757753,1967-01-25,0.0,First to Fight,0.0,0.0,,['War'],Warner Bros.,,,1967,0.0
0.0,46915,King Lear,0.645505,1983-04-03,0.0,King Lear,7.0,1.0,,['Drama'],Granada Television,,,1983,0.0
0.0,91472,Man from Del Rio,0.776159,1956-10-30,0.0,Man from Del Rio,7.1,4.0,,['Western'],United Artists,Robert L. Jacks Productions,,1956,0.0
0.0,52212,Miranda,4.327196,1985-10-15,0.0,Miranda,5.3,15.0,,"['Comedy', 'Romance']",,,,1985,0.0
0.0,86269,Mutant Hunt,0.024529,1987-06-01,0.0,Mutant Hunt,3.9,5.0,,"['Action', 'Thriller', 'Science Fiction', 'Horror']",Beyond Infinity,,,1987,0.0
0.0,85184,Nightmares,0.410078,1980-10-30,0.0,Nightmares,5.0,3.0,,['Horror'],John Lamond Motion Picture Enterprises,,,1980,0.0
0.0,86258,The Brave Bulls,0.001177,1951-04-18,0.0,The Brave Bulls,0.0,0.0,,,,,,1951,0.0
0.0,94739,The Duke Is Tops,0.328687,1938-01-02,0.0,The Duke Is Tops,6.0,1.0,,['Music'],Million Dollar Productions,,,1938,0.0
0.0,92716,The Maltese Bippy,0.001648,1969-06-18,0.0,The Maltese Bippy,0.0,0.0,,"['Mystery', 'Comedy', 'Horror']",Metro-Goldwyn-Mayer (MGM),,,1969,0.0
0.0,70247,Watchers II,0.487334,1990-08-16,0.0,Watchers II,4.7,6.0,,"['Horror', 'Science Fiction']",,,,1990,0.0
0.0,128043,Szabadgyalog,0.633021,1981-01-01,0.0,The Outsider,6.0,2.0,,['Drama'],Mafilm,Objektív Film,,1981,0.0
0.0,185843,L'étrangleur,1.108458,1970-09-11,0.0,The Strangler,6.7,6.0,,['Drama'],Marianne Productions,Reggane Films,,1970,0.0
0.0,45679,The System,0.453348,1953-04-18,0.0,The System,4.1,4.0,,['Crime'],Warner Bros.,,,1953,0.0
0.0,291558,Vagabond Lady,0.10071,1935-05-03,0.0,Vagabond Lady,0.0,0.0,,"['Drama', 'Comedy', 'Romance']",Hal Roach Studios,,,1935,0.0
0.0,47944,Without a Trace,0.38443,1983-02-04,0.0,Without a Trace,5.4,7.0,,"['Drama', 'Mystery']",Twentieth Century Fox Film Corporation,,,1983,0.0
0.0,28855,The Return of Count Yorga,1.402173,1971-08-18,0.0,The Return of Count Yorga,5.1,8.0,Count Yorga Collection,['Horror'],Peppertree Productions Inc.,,,1971,0.0
0.0,128614,"Like Father, Like Son",0.002932,1965-08-01,0.0,"Like Father, Like Son",0.0,0.0,,['Drama'],,,,1965,0.0
0.0,91683,Edge of Sanity,1.108322,1989-04-14,0.0,Edge of Sanity,5.5,11.0,,"['Horror', 'Thriller']",August Entertainment,Allied Vision,Hungarofilm,1989,0.0
0.0,97829,Syncopation,0.001842,1942-05-22,0.0,Syncopation,0.0,0.0,,,,,,1942,0.0
0.0,75066,Le Président,0.563185,1961-01-03,0.0,The President,6.0,5.0,,"['Drama', 'Mystery', 'Thriller']",Terra Film Produktion,Fidès,Cité Films,1961,0.0
0.0,32029,The Domino Principle,1.47076,1977-03-23,0.0,The Domino Principle,5.0,6.0,,"['Drama', 'Crime']",Associated General Films,Incorporated Television Company (ITC),,1977,0.0
0.0,96337,Zandy's Bride,0.864361,1974-05-19,0.0,Zandy's Bride,5.8,6.0,,['Western'],Warner Bros.,,,1974,0.0
0.0,55044,Cisco Pike,1.880781,1972-01-14,0.0,Cisco Pike,4.6,4.0,,['Drama'],Columbia Pictures Corporation,Acrobat Productions,,1972,0.0
0.0,85644,Riot,0.078393,1969-01-15,0.0,Riot,6.0,2.0,,['Action'],Paramount Pictures,William Castle Productions,,1969,0.0
0.0,84511,Banning,0.008677,1967-12-13,0.0,Banning,0.0,0.0,,"['Romance', 'Drama']",Universal Pictures,,,1967,0.0
0.0,144498,To Find a Man,0.174742,1972-01-31,0.0,To Find a Man,5.0,1.0,,,Rastar Films,,,1972,0.0
0.0,75989,Vita frun,0.11059,1962-07-02,0.0,Lady in White,6.0,2.0,,"['Mystery', 'Thriller']",Sandrews,,,1962,0.0
0.0,49823,The Lightship,0.262317,1986-09-26,0.0,The Lightship,4.0,5.0,,['Thriller'],,,,1986,0.0
0.0,154276,The Stone Boy,0.481371,1984-04-04,0.0,The Stone Boy,5.7,3.0,,['Drama'],Twentieth Century Fox Film Corporation,International Productions,Angeles Entertainment Group,1984,0.0
0.0,241939,Threshold,1.335069,1981-09-19,0.0,Threshold,6.6,5.0,,"['Drama', 'Science Fiction']",Paragon Motion Pictures,Canada Permanent Trust Company,,1981,0.0
0.0,38035,Sweet Sugar,1.308294,1972-06-09,0.0,Sweet Sugar,3.0,1.0,,"['Action', 'Drama']",,,,1972,0.0
8000000.0,266331,Table For Five,0.406505,1983-02-18,2439705.0,Table For Five,4.8,3.0,,,,,,1983,0.304963125
0.0,45873,Cannabis,0.069109,1970-09-02,0.0,Cannabis,3.5,2.0,,"['Action', 'Crime', 'Drama']",Roxy Film,Euro-France Films,Capitole Films,1970,0.0
0.0,35852,Obsession,0.686758,1949-08-03,0.0,Obsession,6.6,8.0,,"['Thriller', 'Crime']",Independent Sovereign Films,,,1949,0.0
0.0,143525,MP - minä pelkään,0.000132,1982-03-26,0.0,I'm Afraid,0.0,0.0,,,Lähikuva Oy,,,1982,0.0
0.0,87503,Eugenie,1.192835,1970-02-20,0.0,Eugenie,3.7,15.0,,"['Drama', 'Horror']",Hape-Film Company GmbH,Balcázar Producciones Cinematográficas,Video-Tel International Productions,1970,0.0
0.0,198044,Erste Liebe,0.193574,1970-10-07,0.0,First Love,6.0,2.0,,,,,,1970,0.0
75000.0,85966,Night Call Nurses,0.000578,1972-06-01,0.0,Night Call Nurses,5.0,1.0,,['Comedy'],New World Pictures,,,1972,0.0
0.0,26503,The Black Cat,7.551234,1981-04-04,0.0,The Black Cat,5.7,17.0,,['Horror'],Italian International Film,Selenia Cinematografica,,1981,0.0
0.0,39992,La casa nel tempo,0.114406,1989-01-01,0.0,House of Clocks,7.2,3.0,,"['Horror', 'Foreign']",Reteitalia,Dania Film,,1989,0.0
0.0,48846,La dolce casa degli orrori,0.138582,1989-01-01,0.0,The Sweet House of Horrors,6.5,2.0,,"['Horror', 'Foreign']",,,,1989,0.0
0.0,131455,The Struggle,0.174509,1931-12-10,0.0,The Struggle,5.0,4.0,,['Drama'],United Artists,D.W. Griffith Productions,,1931,0.0
0.0,2012-09-29,"[{'iso_639_1': 'ja', 'name': '日本語'}]",,1900-01-01,0.0,,,,,"['Aniplex', 'GoHands', 'BROSTA TV', 'Mardock Scramble Production Committee', 'Sentai Filmworks']",,,,1900,0.0
0.0,60591,The Chain Reaction,1.578196,1980-09-25,0.0,The Chain Reaction,3.5,5.0,,"['Action', 'Science Fiction', 'Thriller']",,,,1980,0.0
0.0,77128,Absolution,0.296216,1978-06-05,0.0,Absolution,6.9,8.0,,"['Drama', 'Thriller', 'Mystery', 'Foreign']",,,,1978,0.0
0.0,252845,I prosseneti,0.579083,1976-04-28,0.0,I prosseneti,0.0,0.0,,,,,,1976,0.0
100000.0,31042,Target Earth,0.509404,1954-11-07,0.0,Target Earth,6.4,8.0,,['Science Fiction'],Herman Cohen Productions,Abtcon Pictures,,1954,0.0
0.0,45190,Su excelencia,0.142853,1967-01-01,0.0,Su excelencia,6.5,1.0,,"['Comedy', 'Drama']",Posa Films,,,1967,0.0
0.0,63573,Чучело,1.485344,1984-09-14,0.0,Scarecrow,7.0,8.0,,"['Family', 'Drama']",Mosfilm,,,1984,0.0
0.0,106824,"Bomba, the Jungle Boy",0.492394,1949-03-20,0.0,"Bomba, the Jungle Boy",5.0,1.0,,['Adventure'],Monogram Pictures,,,1949,0.0
0.0,107321,Crossplot,0.855047,1969-11-25,0.0,Crossplot,5.3,6.0,,"['Thriller', 'Action']",,,,1969,0.0
0.0,127546,Driving Me Crazy,0.00273,1988-09-10,0.0,Driving Me Crazy,5.0,1.0,,['Comedy'],,,,1988,0.0
0.0,31899,Ever Since Eve,0.46476,1937-07-15,0.0,Ever Since Eve,3.6,4.0,,"['Comedy', 'Romance']",Warner Bros.,,,1937,0.0
0.0,86768,5 Steps to Danger,0.904551,1957-01-30,0.0,5 Steps to Danger,5.8,4.0,,"['Action', 'Thriller']",United Artists,Henry S. Kesler Productions,,1957,0.0
0.0,52702,Superstition,1.693107,1982-08-26,0.0,Superstition,6.9,23.0,,['Horror'],Carolco Entertainment,Panaria,,1982,0.0
0.0,204686,Ten Thousand Bedrooms,0.405247,1957-04-03,0.0,Ten Thousand Bedrooms,5.5,2.0,,"['Comedy', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1957,0.0
0.0,134608,El valle de las espadas,0.089389,1963-04-13,0.0,The Castilian,0.0,0.0,,"['Adventure', 'Drama']",Cinemagic Inc.,M.D. Producciones Cinematográficas,,1963,0.0
0.0,170315,The Ceremony,0.908396,1963-12-18,0.0,The Ceremony,4.8,2.0,,"['Drama', 'Crime']",Magla Productions,,,1963,0.0
0.0,122252,The Naked Street,0.788539,1955-08-01,0.0,The Naked Street,6.0,3.0,,"['Thriller', 'Drama']",Edward Small Productions,,,1955,0.0
0.0,80168,The Wild Party,0.369766,1929-04-06,0.0,The Wild Party,7.0,2.0,,"['Comedy', 'Drama']",Paramount Pictures,,,1929,0.0
0.0,118549,The Wild Party,0.073212,1956-12-21,0.0,The Wild Party,4.0,1.0,,"['Crime', 'Drama']",Security Pictures,,,1956,0.0
0.0,48136,Two on a Guillotine,0.926923,1965-01-13,0.0,Two on a Guillotine,5.7,11.0,,"['Mystery', 'Horror']",William Conrad Productions,,,1965,0.0
0.0,56153,Mimì metallurgico ferito nell'onore,1.554499,1972-01-01,0.0,The Seduction of Mimi,6.5,13.0,,['Comedy'],,,,1972,0.0
0.0,155597,Tutto a posto e niente in ordine,0.123441,1974-02-22,0.0,All Screwed Up,0.0,1.0,,"['Drama', 'Comedy']",Euro International Film (EIA),,,1974,0.0
0.0,142358,La fine del mondo nel nostro solito letto in una notte piena di pioggia,0.659604,1978-01-17,0.0,A Night Full of Rain,5.0,2.0,,['Drama'],Warner Bros.,Liberty Film,Canafox Films,1978,0.0
0.0,56177,Fatto di sangue fra due uomini per causa di una vedova. Si sospettano moventi politici,0.402564,1978-12-21,0.0,Blood Feud,0.0,0.0,,,Incorporated Television Company (ITC),Lord Grade,Harry Colombo Production,1978,0.0
0.0,56134,"Notte d'estate con profilo greco, occhi a mandorla e odore di basilico",0.11492,1986-01-01,0.0,Summer Night,7.0,3.0,,,,,,1986,0.0
0.0,54388,The Daring Dobermans,0.000578,1973-07-01,0.0,The Daring Dobermans,6.0,4.0,,,,,,1973,0.0
0.0,242332,Escape by Night,0.42254,1937-09-01,0.0,Escape by Night,6.0,3.0,,"['Action', 'Crime']",Republic Pictures (I),,,1937,0.0
0.0,79968,Gang Bullets,0.034202,1938-11-10,0.0,Gang Bullets,0.0,0.0,,"['Action', 'Thriller']",Monogram Pictures,,,1938,0.0
0.0,63187,La Ragazza Dalla Pelle Di Luna,0.898086,1972-01-01,0.0,The Sinner,0.0,0.0,,"['Romance', 'Drama']",Produzioni Atlas Consorziate (P.A.C.),Aquila Cinematografica,,1972,0.0
0.0,53623,Due marines e un generale,0.418877,1966-04-20,0.0,Two Marines and a General,4.3,4.0,,"['War', 'Comedy']",Dino de Laurentiis Cinematografica,Italian International Film,,1966,0.0
0.0,92705,"Svezia, inferno e paradiso",0.544758,1968-09-04,0.0,Sweden: Heaven and Hell,8.3,3.0,,['Documentary'],AVCO Embassy Pictures,Caravel Film,,1968,0.0
0.0,29100,The Chase,1.132405,1946-11-16,0.0,The Chase,6.0,12.0,,['Crime'],Nero Films,,,1946,0.0
0.0,155128,Il corpo,0.880222,1974-03-06,0.0,The Body,6.0,1.0,,"['Drama', 'Thriller']",Produzioni Atlas Consorziate (P.A.C.),Filmarpa,,1974,0.0
0.0,51476,Shoot to Kill,0.16192,1947-03-15,0.0,Shoot to Kill,4.0,4.0,,['Crime'],Screen Guild Productions,,,1947,0.0
0.0,63029,"Il signor Robinson, mostruosa storia d'amore e d'avventure",1.129639,1976-12-23,0.0,Mr. Robinson,6.1,13.0,,"['Adventure', 'Comedy']",Vides Cinematografica,,,1976,0.0
0.0,28663,Woman on the Run,2.371752,1950-11-29,0.0,Woman on the Run,6.8,22.0,,"['Crime', 'Drama']",Universal Pictures,,,1950,0.0
0.0,59873,Amore libero - Free Love,0.298042,1974-08-13,0.0,Amore libero - Free Love,4.0,1.0,,['Drama'],Aquila Cinematografica,,,1974,0.0
